This data has been provided by the Utah Climate Center. Please cite the Climate Center when using this data.
Station Network,AWOS
Station ID,KNYC
Station Name,NYC/CENTRAL PARK
Latitude,40.7833
Longitude,-73.9667
Elevation,0 ft
State,NY
Country,
Units,English
*Note: 'S' Indicates a row that has been filled in by the system as a missing hour.
*Note: All data is displayed the same as we receive it.


Day,Precipitation,Precipitation Type,Temperature,Altimeter
2014-05-27 05:51 pm EST,0.00,none,82.4,29.79
2014-05-27 06:51 pm EST,0.00,none,80.6,29.8
2014-05-27 07:51 pm EST,0.00,none,78.8,29.81
2014-05-27 08:51 pm EST,0.00,none,77.0,29.84
2014-05-27 09:51 pm EST,0.00,none,75.2,29.84
2014-05-27 10:51 pm EST,0.00,none,73.4,29.83
2014-05-27 11:51 pm EST,0.00,none,64.4,29.85
2014-05-28 12:51 am EST,0.00,none,62.6,29.86
2014-05-28 01:51 am EST,0.00,none,62.6,29.86
2014-05-28 02:20 am EST,0.00,none,62.6,29.86
2014-05-28 02:51 am EST,0.00,none,60.8,29.86
2014-05-28 03:51 am EST,0.00,none,60.8,29.87
2014-05-28 04:51 am EST,0.00,none,59.0,29.88
2014-05-28 05:51 am EST,0.00,haze,57.2,29.91
2014-05-28 06:51 am EST,0.00,none,57.2,29.93
2014-05-28 07:51 am EST,0.00,none,57.2,29.95
2014-05-28 08:51 am EST,0.00,none,55.4,29.97
2014-05-28 09:51 am EST,0.00,none,55.4,29.99
2014-05-28 10:16 am EST,0.00,none,55.4,30
2014-05-28 10:51 am EST,0.00,none,55.4,30.01
2014-05-28 11:51 am EST,0.00,none,57.2,30.02
2014-05-28 12:22 pm EST,0.00,none,57.2,30.02
2014-05-28 12:51 pm EST,0.00,none,57.2,30.03
2014-05-28 03:51 pm EST,0.00,none,57.2,30.07
2014-05-28 04:51 pm EST,0.00,none,57.2,30.09
2014-05-28 05:51 pm EST,0.00,none,57.2,30.11
2014-05-28 06:51 pm EST,0.00,none,55.4,30.13
2014-05-28 07:51 pm EST,0.00,none,55.4,30.16
2014-05-28 08:51 pm EST,0.00,none,55.4,30.19
2014-05-28 09:51 pm EST,0.00,none,55.4,30.2
2014-05-28 10:51 pm EST,0.00,none,53.6,30.21
2014-05-28 11:51 pm EST,0.00,none,53.6,30.21
2014-05-29 12:51 am EST,0.00,none,53.6,30.22
2014-05-29 01:51 am EST,0.00,none,53.6,30.22
2014-05-29 02:51 am EST,0.00,none,53.6,30.22
2014-05-29 03:51 am EST,0.00,none,53.6,30.23
2014-05-29 04:51 am EST,0.00,none,53.6,30.22
2014-05-29 05:26 am EST,0.00,none,51.8,30.23
2014-05-29 05:51 am EST,0.00,none,51.8,30.24
2014-05-29 06:28 am EST,0.00,none,51.8,30.24
2014-05-29 06:49 am EST,0.00,none,51.8,30.24
2014-05-29 06:51 am EST,0.00,none,53.6,30.24
2014-05-29 07:24 am EST,0.00,none,51.8,30.24
2014-05-29 07:51 am EST,0.00,none,53.6,30.25
2014-05-29 08:42 am EST,0.00,none,53.6,30.26
2014-05-29 08:51 am EST,0.00,none,53.6,30.25
2014-05-29 09:51 am EST,0.00,none,55.4,30.25
2014-05-29 10:51 am EST,0.00,none,60.8,30.25
2014-05-29 11:51 am EST,0.00,none,62.6,30.24
2014-05-29 12:51 pm EST,0.00,none,64.4,30.22
2014-05-29 01:51 pm EST,0.00,none,62.6,30.22
2014-05-29 02:51 pm EST,0.00,none,62.6,30.21
2014-05-29 03:51 pm EST,0.00,none,60.8,30.21
2014-05-29 04:51 pm EST,0.00,none,59.0,30.19
2014-05-29 05:51 pm EST,0.00,none,57.2,30.19
2014-05-29 06:51 pm EST,0.00,none,57.2,30.19
2014-05-29 07:51 pm EST,0.00,none,57.2,30.19
2014-05-29 08:51 pm EST,0.00,none,57.2,30.2
2014-05-29 09:51 pm EST,0.00,none,57.2,30.2
2014-05-29 10:51 pm EST,0.00,none,57.2,30.19
2014-05-29 11:51 pm EST,0.00,none,57.2,30.17
2014-05-30 12:51 am EST,0.00,none,57.2,30.15
2014-05-30 01:51 am EST,0.00,none,57.2,30.14
2014-05-30 02:51 am EST,0.00,none,57.2,30.14
2014-05-30 03:51 am EST,0.00,none,57.2,30.13
2014-05-30 04:51 am EST,0.00,none,55.4,30.12
2014-05-30 05:51 am EST,0.00,none,57.2,30.12
2014-05-30 06:51 am EST,0.00,none,59.0,30.13
2014-05-30 07:51 am EST,0.00,none,60.8,30.13
2014-05-30 08:51 am EST,0.00,none,62.6,30.12
2014-05-30 09:51 am EST,0.00,none,66.2,30.11
2014-05-30 10:51 am EST,0.00,none,71.6,30.09
2014-05-30 11:51 am EST,0.00,none,69.8,30.09
2014-05-30 12:51 pm EST,0.00,none,71.6,30.07
2014-05-30 01:51 pm EST,0.00,none,71.6,30.06
2014-05-30 02:51 pm EST,0.00,none,73.4,30.05
2014-05-30 03:51 pm EST,0.00,none,73.4,30.03
2014-05-30 04:51 pm EST,0.00,none,73.4,30.01
2014-05-30 05:51 pm EST,0.00,none,71.6,30.01
2014-05-30 06:51 pm EST,0.00,none,66.2,30.05
2014-05-30 07:51 pm EST,0.00,none,64.4,30.05
2014-05-30 08:51 pm EST,0.00,none,64.4,30.09
2014-05-30 09:51 pm EST,0.00,none,64.4,30.09
2014-05-30 10:51 pm EST,0.00,none,62.6,30.1
2014-05-30 11:51 pm EST,0.00,none,60.8,30.11
2014-05-31 12:51 am EST,0.00,none,60.8,30.1
2014-05-31 01:51 am EST,0.00,none,59.0,30.1
2014-05-31 02:51 am EST,0.00,none,57.2,30.11
2014-05-31 03:51 am EST,0.00,none,57.2,30.12
2014-05-31 04:51 am EST,0.00,none,59.0,30.13
2014-05-31 05:51 am EST,0.00,none,60.8,30.15
2014-05-31 06:51 am EST,0.00,none,62.6,30.16
2014-05-31 07:51 am EST,0.00,none,64.4,30.17
2014-05-31 08:51 am EST,0.00,none,66.2,30.16
2014-05-31 09:51 am EST,0.00,none,66.2,30.18
2014-05-31 10:51 am EST,0.00,none,71.6,30.19
2014-05-31 11:51 am EST,0.00,none,71.6,30.19
2014-05-31 12:51 pm EST,0.00,none,69.8,30.19
2014-05-31 01:51 pm EST,0.00,light rain,69.8,30.21
2014-05-31 02:51 pm EST,0.01,none,66.2,30.22
2014-05-31 03:14 pm EST,0.02,heavy rain,60.8,30.23
2014-05-31 03:21 pm EST,0.04,light rain,60.8,30.23
2014-05-31 03:51 pm EST,0.04,none,64.4,30.23
2014-05-31 04:51 pm EST,0.00,none,68.0,30.22
2014-05-31 05:51 pm EST,0.00,none,68.0,30.23
2014-05-31 06:51 pm EST,0.00,none,62.6,30.27
2014-05-31 07:51 pm EST,0.00,none,75.2,29.98
2014-05-31 08:51 pm EST,0.00,none,75.2,29.99
2014-05-31 09:51 pm EST,0.00,none,75.2,30
2014-05-31 10:51 pm EST,0.00,none,75.2,29.99
2014-05-31 11:51 pm EST,0.00,none,75.2,30
2014-06-01 12:51 am EST,0.00,none,57.2,30.34
2014-06-01 01:51 am EST,0.00,none,57.2,30.35
2014-06-01 02:51 am EST,0.00,none,57.2,30.36
2014-06-01 03:51 am EST,0.00,none,55.4,30.36
2014-06-01 04:51 am EST,0.00,none,55.4,30.37
2014-06-01 05:51 am EST,0.00,none,57.2,30.38
2014-06-01 06:51 am EST,0.00,none,60.8,30.39
2014-06-01 07:51 am EST,0.00,none,62.6,30.39
2014-06-01 08:51 am EST,0.00,none,64.4,30.38
2014-06-01 09:51 am EST,0.00,none,69.8,30.38
2014-06-01 10:51 am EST,0.00,none,71.6,30.36
2014-06-01 11:51 am EST,0.00,none,75.2,30.35
2014-06-01 12:51 pm EST,0.00,none,75.2,30.33
2014-06-01 01:51 pm EST,0.00,none,75.2,30.32
2014-06-01 02:51 pm EST,0.00,none,75.2,30.31
2014-06-01 03:51 pm EST,0.00,none,75.2,30.3
2014-06-01 04:51 pm EST,0.00,none,73.4,30.29
2014-06-01 05:51 pm EST,0.00,none,71.6,30.29
2014-06-01 06:51 pm EST,0.00,none,68.0,30.29
2014-06-01 07:51 pm EST,0.00,none,66.2,30.29
2014-06-01 08:51 pm EST,0.00,none,66.2,30.29
2014-06-01 09:51 pm EST,0.00,none,66.2,30.29
2014-06-01 10:51 pm EST,0.00,none,64.4,30.29
2014-06-01 11:51 pm EST,0.00,none,64.4,30.3
2014-06-02 12:51 am EST,0.00,none,62.6,30.29
2014-06-02 01:51 am EST,0.00,none,62.6,30.29
2014-06-02 02:51 am EST,0.00,none,62.6,30.28
2014-06-02 03:51 am EST,0.00,none,60.8,30.27
2014-06-02 04:51 am EST,0.00,none,60.8,30.26
2014-06-02 05:51 am EST,0.00,none,60.8,30.27
2014-06-02 06:51 am EST,0.00,none,64.4,30.26
2014-06-02 07:51 am EST,0.00,none,66.2,30.27
2014-06-02 08:51 am EST,0.00,none,69.8,30.24
2014-06-02 09:51 am EST,0.00,none,73.4,30.22
2014-06-02 10:51 am EST,0.00,none,75.2,30.21
2014-06-02 11:51 am EST,0.00,none,77.0,30.18
2014-06-02 12:51 pm EST,0.00,none,78.8,30.15
2014-06-02 01:51 pm EST,0.00,none,78.8,30.13
2014-06-02 02:51 pm EST,0.00,none,78.8,30.11
2014-06-02 03:51 pm EST,0.00,none,78.8,30.08
2014-06-02 04:51 pm EST,0.00,none,78.8,30.06
2014-06-02 05:51 pm EST,0.00,none,78.8,30.05
2014-06-02 06:51 pm EST,0.00,none,78.8,30.05
2014-06-02 07:51 pm EST,0.00,none,77.0,30.05
2014-06-02 08:51 pm EST,0.00,none,75.2,30.06
2014-06-02 09:51 pm EST,0.00,none,73.4,30.06
2014-06-02 10:51 pm EST,0.00,none,71.6,30.06
2014-06-02 11:51 pm EST,0.00,none,71.6,30.05
2014-06-03 12:51 am EST,0.00,none,69.8,30.04
2014-06-03 01:51 am EST,0.00,none,69.8,30.02
2014-06-03 02:51 am EST,0.00,none,69.8,30.02
2014-06-03 03:51 am EST,0.00,none,68.0,30.01
2014-06-03 04:51 am EST,0.00,none,68.0,30.01
2014-06-03 05:51 am EST,0.00,none,69.8,30.01
2014-06-03 06:51 am EST,0.00,none,69.8,30
2014-06-03 07:51 am EST,0.00,none,73.4,29.99
2014-06-03 08:51 am EST,0.00,none,77.0,29.98
2014-06-03 09:51 am EST,0.00,none,82.4,29.97
2014-06-03 10:51 am EST,0.00,none,84.2,29.95
2014-06-03 11:51 am EST,0.00,none,86.0,29.94
2014-06-03 12:51 pm EST,0.00,none,86.0,29.91
2014-06-03 01:51 pm EST,0.00,none,82.4,29.89
2014-06-03 02:51 pm EST,0.00,none,82.4,29.86
2014-06-03 03:51 pm EST,0.00,none,80.6,29.85
2014-06-03 04:51 pm EST,0.00,none,77.0,29.87
2014-06-03 05:18 pm EST,0.02,light rain,71.6,29.88
2014-06-03 05:49 pm EST,0.08,rain,71.6,29.88
2014-06-03 05:51 pm EST,0.09,rain,71.6,29.88
2014-06-03 06:07 pm EST,0.03,light rain,71.6,29.88
2014-06-03 06:29 pm EST,0.03,mist,71.6,29.87
2014-06-03 06:37 pm EST,0.03,mist,71.6,29.87
2014-06-03 06:51 pm EST,0.03,light rain,71.6,29.86
2014-06-03 07:05 pm EST,0.00,mist,71.6,29.86
2014-06-03 07:51 pm EST,0.00,none,71.6,29.85
2014-06-03 08:51 pm EST,0.00,mist,69.8,29.87
2014-06-03 09:51 pm EST,0.00,mist,68.0,29.88
2014-06-03 10:04 pm EST,0.00,mist,68.0,29.88
2014-06-03 10:18 pm EST,0.00,mist,68.0,29.87
2014-06-03 10:51 pm EST,0.00,mist,66.2,29.87
2014-06-03 11:51 pm EST,0.00,mist,66.2,29.85
2014-06-04 12:20 am EST,0.00,mist,64.4,29.85
2014-06-04 12:51 am EST,0.00,mist,64.4,29.86
2014-06-04 01:38 am EST,0.00,mist,64.4,29.82
2014-06-04 01:51 am EST,0.00,mist,64.4,29.82
2014-06-04 02:51 am EST,0.00,mist,64.4,29.82
2014-06-04 03:51 am EST,0.00,mist,64.4,29.85
2014-06-04 04:25 am EST,0.00,mist,64.4,29.85
2014-06-04 04:51 am EST,0.00,mist,64.4,29.85
2014-06-04 05:21 am EST,0.00,mist,62.6,29.86
2014-06-04 05:49 am EST,0.00,mist,64.4,29.86
2014-06-04 05:51 am EST,0.00,mist,64.4,29.86
2014-06-04 06:33 am EST,0.00,mist,64.4,29.87
2014-06-04 06:51 am EST,0.00,haze,66.2,29.87
2014-06-04 07:19 am EST,0.00,haze,66.2,29.88
2014-06-04 07:40 am EST,0.00,haze,66.2,29.88
2014-06-04 07:51 am EST,0.00,haze,68.0,29.88
2014-06-04 08:51 am EST,0.00,none,71.6,29.88
2014-06-04 09:51 am EST,0.00,none,73.4,29.87
2014-06-04 10:51 am EST,0.00,none,77.0,29.85
2014-06-04 11:51 am EST,0.00,none,78.8,29.84
2014-06-04 12:51 pm EST,0.00,none,78.8,29.82
2014-06-04 01:51 pm EST,0.00,none,80.6,29.8
2014-06-04 02:51 pm EST,0.00,none,80.6,29.78
2014-06-04 03:51 pm EST,0.00,none,77.0,29.77
2014-06-04 04:51 pm EST,0.00,none,75.2,29.77
2014-06-04 05:51 pm EST,0.00,none,73.4,29.77
2014-06-04 06:51 pm EST,0.00,none,73.4,29.78
2014-06-04 07:51 pm EST,0.00,none,71.6,29.78
2014-06-04 08:51 pm EST,0.00,none,71.6,29.8
2014-06-04 09:51 pm EST,0.00,none,69.8,29.81
2014-06-04 10:51 pm EST,0.00,none,69.8,29.79
2014-06-04 11:51 pm EST,0.00,none,69.8,29.77
2014-06-05 12:51 am EST,0.01,light rain,66.2,29.77
2014-06-05 01:51 am EST,0.00,mist,66.2,29.75
2014-06-05 02:51 am EST,0.00,light rain,66.2,29.72
2014-06-05 03:10 am EST,0.02,light rain,64.4,29.72
2014-06-05 03:51 am EST,0.05,light rain,64.4,29.7
2014-06-05 04:14 am EST,0.00,light rain,64.4,29.71
2014-06-05 04:24 am EST,0.01,light rain,64.4,29.72
2014-06-05 04:31 am EST,0.01,rain,64.4,29.72
2014-06-05 04:39 am EST,0.04,heavy rain,64.4,29.72
2014-06-05 04:51 am EST,0.17,heavy rain,64.4,29.72
2014-06-05 05:01 am EST,0.03,light rain,64.4,29.72
2014-06-05 05:08 am EST,0.04,light rain,64.4,29.72
2014-06-05 05:15 am EST,0.07,heavy rain,64.4,29.72
2014-06-05 05:25 am EST,0.13,rain,64.4,29.72
2014-06-05 05:33 am EST,0.17,heavy rain,64.4,29.71
2014-06-05 05:48 am EST,0.20,light rain,64.4,29.71
2014-06-05 05:51 am EST,0.20,rain,64.4,29.71
2014-06-05 05:56 am EST,0.05,heavy rain,64.4,29.71
2014-06-05 06:06 am EST,0.14,heavy rain,64.4,29.7
2014-06-05 06:37 am EST,0.18,light rain,64.4,29.69
2014-06-05 06:46 am EST,0.19,light rain,64.4,29.69
2014-06-05 06:51 am EST,0.19,light rain,64.4,29.69
2014-06-05 07:44 am EST,0.00,light rain,62.6,29.69
2014-06-05 07:51 am EST,0.02,heavy rain,62.6,29.69
2014-06-05 08:13 am EST,0.11,light rain,62.6,29.68
2014-06-05 08:22 am EST,0.12,light rain,62.6,29.69
2014-06-05 08:35 am EST,0.16,rain,62.6,29.68
2014-06-05 08:40 am EST,0.17,light rain,62.6,29.68
2014-06-05 08:51 am EST,0.18,light rain,62.6,29.68
2014-06-05 09:32 am EST,0.03,light rain,62.6,29.68
2014-06-05 09:47 am EST,0.04,light rain,62.6,29.68
2014-06-05 09:51 am EST,0.05,light rain,62.6,29.68
2014-06-05 10:08 am EST,0.00,mist,62.6,29.69
2014-06-05 10:51 am EST,0.00,none,62.6,29.68
2014-06-05 11:41 am EST,0.00,none,64.4,29.69
2014-06-05 11:51 am EST,0.00,none,66.2,29.69
2014-06-05 11:59 am EST,0.00,none,66.2,29.69
2014-06-05 12:28 pm EST,0.00,none,66.2,29.69
2014-06-05 12:51 pm EST,0.00,none,68.0,29.69
2014-06-05 01:02 pm EST,0.00,none,68.0,29.69
2014-06-05 01:10 pm EST,0.00,none,69.8,29.7
2014-06-05 01:51 pm EST,0.00,none,71.6,29.69
2014-06-05 02:51 pm EST,0.00,none,73.4,29.69
2014-06-05 03:51 pm EST,0.00,none,73.4,29.69
2014-06-05 04:51 pm EST,0.00,none,73.4,29.7
2014-06-05 05:51 pm EST,0.00,none,75.2,29.71
2014-06-05 06:51 pm EST,0.00,none,73.4,29.73
2014-06-05 07:51 pm EST,0.00,none,71.6,29.76
2014-06-05 08:51 pm EST,0.00,none,69.8,29.8
2014-06-05 09:51 pm EST,0.00,none,68.0,29.82
2014-06-05 10:51 pm EST,0.00,none,66.2,29.83
2014-06-05 11:51 pm EST,0.00,none,64.4,29.83
2014-06-06 12:51 am EST,0.00,none,64.4,29.82
2014-06-06 01:51 am EST,0.00,none,62.6,29.84
2014-06-06 02:51 am EST,0.00,none,62.6,29.83
2014-06-06 03:51 am EST,0.00,none,62.6,29.84
2014-06-06 04:51 am EST,0.00,none,60.8,29.86
2014-06-06 05:51 am EST,0.00,none,60.8,29.88
2014-06-06 06:51 am EST,0.00,none,60.8,29.9
2014-06-06 07:51 am EST,0.00,none,62.6,29.9
2014-06-06 08:51 am EST,0.00,none,66.2,29.9
2014-06-06 09:51 am EST,0.00,none,66.2,29.9
2014-06-06 10:51 am EST,0.00,none,68.0,29.91
2014-06-06 11:51 am EST,0.00,none,69.8,29.91
2014-06-06 12:51 pm EST,0.00,none,71.6,29.9
2014-06-06 01:51 pm EST,0.00,none,71.6,29.89
2014-06-06 02:51 pm EST,0.00,none,73.4,29.89
2014-06-06 03:51 pm EST,0.00,none,75.2,29.88
2014-06-06 04:51 pm EST,0.00,none,75.2,29.89
2014-06-06 05:51 pm EST,0.00,none,73.4,29.91
2014-06-06 06:51 pm EST,0.00,none,73.4,29.93
2014-06-06 07:51 pm EST,0.00,none,71.6,29.94
2014-06-06 08:51 pm EST,0.00,none,69.8,29.96
2014-06-06 09:51 pm EST,0.00,none,68.0,29.96
2014-06-06 10:51 pm EST,0.00,none,68.0,29.97
2014-06-06 11:51 pm EST,0.00,none,66.2,29.98
2014-06-07 12:51 am EST,0.00,none,64.4,29.97
2014-06-07 01:51 am EST,0.00,none,64.4,29.98
2014-06-07 02:51 am EST,0.00,none,64.4,29.98
2014-06-07 03:51 am EST,0.00,none,62.6,29.98
2014-06-07 04:51 am EST,0.00,none,60.8,30
2014-06-07 05:51 am EST,0.00,none,62.6,30.01
2014-06-07 06:51 am EST,0.00,none,62.6,30.03
2014-06-07 07:51 am EST,0.00,none,66.2,30.03
2014-06-07 08:51 am EST,0.00,none,69.8,30.03
2014-06-07 09:51 am EST,0.00,none,71.6,30.03
2014-06-07 10:51 am EST,0.00,none,75.2,30.03
2014-06-07 11:51 am EST,0.00,none,78.8,30.02
2014-06-07 12:51 pm EST,0.00,none,80.6,30.01
2014-06-07 01:51 pm EST,0.00,none,80.6,29.99
2014-06-07 02:51 pm EST,0.00,none,80.6,29.96
2014-06-07 03:51 pm EST,0.00,none,80.6,29.96
2014-06-07 04:51 pm EST,0.00,none,80.6,29.95
2014-06-07 05:51 pm EST,0.00,none,80.6,29.95
2014-06-07 06:51 pm EST,0.00,none,75.2,29.95
2014-06-07 07:51 pm EST,0.00,none,73.4,29.96
2014-06-07 08:51 pm EST,0.00,none,73.4,29.99
2014-06-07 09:51 pm EST,0.00,none,73.4,30
2014-06-07 10:51 pm EST,0.00,none,71.6,29.98
2014-06-07 11:51 pm EST,0.00,none,71.6,29.98
2014-06-08 12:51 am EST,0.00,none,69.8,29.97
2014-06-08 01:51 am EST,0.00,none,69.8,29.97
2014-06-08 02:51 am EST,0.00,none,68.0,29.96
2014-06-08 03:51 am EST,0.00,none,68.0,29.97
2014-06-08 04:51 am EST,0.00,none,66.2,29.97
2014-06-08 05:51 am EST,0.00,none,68.0,29.97
2014-06-08 06:51 am EST,0.00,none,71.6,29.98
2014-06-08 07:51 am EST,0.00,none,73.4,29.98
2014-06-08 08:51 am EST,0.00,none,75.2,29.99
2014-06-08 09:51 am EST,0.00,none,78.8,29.98
2014-06-08 10:51 am EST,0.00,none,82.4,29.97
2014-06-08 11:51 am EST,0.00,none,84.2,29.96
2014-06-08 12:51 pm EST,0.00,none,84.2,29.94
2014-06-08 01:51 pm EST,0.00,none,84.2,29.93
2014-06-08 02:51 pm EST,0.00,none,82.4,29.92
2014-06-08 03:51 pm EST,0.00,none,80.6,29.92
2014-06-08 04:51 pm EST,0.00,none,77.0,29.9
2014-06-08 05:51 pm EST,0.00,none,75.2,29.9
2014-06-08 06:51 pm EST,0.00,none,75.2,29.92
2014-06-08 07:51 pm EST,0.00,none,73.4,29.92
2014-06-08 08:51 pm EST,0.00,none,73.4,29.94
2014-06-08 09:51 pm EST,0.00,none,73.4,29.93
2014-06-08 10:51 pm EST,0.00,none,73.4,29.95
2014-06-08 11:51 pm EST,0.00,none,73.4,29.93
2014-06-09 12:51 am EST,0.00,none,71.6,29.93
2014-06-09 01:51 am EST,0.00,none,71.6,29.93
2014-06-09 02:51 am EST,0.00,light rain,69.8,29.94
2014-06-09 03:30 am EST,0.06,heavy rain,62.6,29.97
2014-06-09 03:48 am EST,0.18,light rain,62.6,29.96
2014-06-09 03:51 am EST,0.18,light rain,62.6,29.96
2014-06-09 04:12 am EST,0.00,light rain,64.4,29.98
2014-06-09 04:23 am EST,0.03,rain,62.6,29.98
2014-06-09 04:36 am EST,0.08,rain,62.6,29.98
2014-06-09 04:51 am EST,0.13,rain,62.6,29.98
2014-06-09 05:18 am EST,0.09,rain,62.6,29.98
2014-06-09 05:41 am EST,0.24,rain,62.6,29.98
2014-06-09 05:47 am EST,0.25,rain,62.6,29.98
2014-06-09 05:51 am EST,0.27,rain,62.6,29.97
2014-06-09 06:03 am EST,0.01,light rain,64.4,29.97
2014-06-09 06:11 am EST,0.01,light rain,64.4,29.97
2014-06-09 06:18 am EST,0.02,light rain,64.4,29.97
2014-06-09 06:34 am EST,0.04,light rain,62.6,29.96
2014-06-09 06:51 am EST,0.06,light rain,62.6,29.97
2014-06-09 06:59 am EST,0.00,heavy rain,62.6,29.97
2014-06-09 07:06 am EST,0.05,heavy rain,62.6,29.98
2014-06-09 07:51 am EST,0.49,light rain,62.6,29.97
2014-06-09 08:21 am EST,0.16,rain,62.6,29.98
2014-06-09 08:30 am EST,0.18,heavy rain,62.6,29.97
2014-06-09 08:42 am EST,0.26,heavy rain,62.6,29.97
2014-06-09 08:51 am EST,0.31,rain,62.6,29.97
2014-06-09 09:13 am EST,0.13,light rain,62.6,29.98
2014-06-09 09:38 am EST,0.15,light rain,62.6,29.98
2014-06-09 09:51 am EST,0.15,mist,62.6,29.98
2014-06-09 10:08 am EST,0.00,light rain,64.4,29.98
2014-06-09 10:22 am EST,0.00,light rain,64.4,29.98
2014-06-09 10:42 am EST,0.00,mist,64.4,29.97
2014-06-09 10:51 am EST,0.00,mist,64.4,29.97
2014-06-09 10:58 am EST,0.01,mist,64.4,29.97
2014-06-09 11:42 am EST,0.01,mist,64.4,29.98
2014-06-09 11:51 am EST,0.01,mist,64.4,29.98
2014-06-09 12:18 pm EST,0.00,mist,66.2,29.98
2014-06-09 12:51 pm EST,0.00,mist,66.2,29.97
2014-06-09 01:02 pm EST,0.00,mist,66.2,29.98
2014-06-09 01:20 pm EST,0.00,mist,66.2,29.98
2014-06-09 01:42 pm EST,0.00,mist,68.0,29.97
2014-06-09 01:51 pm EST,0.00,mist,68.0,29.97
2014-06-09 02:03 pm EST,0.00,mist,68.0,29.97
2014-06-09 02:51 pm EST,0.00,mist,68.0,29.97
2014-06-09 03:00 pm EST,0.00,mist,68.0,29.97
2014-06-09 03:09 pm EST,0.00,mist,68.0,29.97
2014-06-09 03:21 pm EST,0.00,mist,68.0,29.97
2014-06-09 03:32 pm EST,0.00,mist,68.0,29.97
2014-06-09 03:51 pm EST,0.00,mist,68.0,29.97
2014-06-09 04:40 pm EST,0.00,mist,66.2,29.97
2014-06-09 04:51 pm EST,0.00,mist,66.2,29.98
2014-06-09 05:32 pm EST,0.00,mist,66.2,29.98
2014-06-09 05:43 pm EST,0.00,mist,66.2,29.98
2014-06-09 05:51 pm EST,0.00,mist,66.2,29.98
2014-06-09 06:00 pm EST,0.00,mist,66.2,29.98
2014-06-09 06:07 pm EST,0.00,mist,66.2,29.98
2014-06-09 06:51 pm EST,0.00,mist,66.2,29.98
2014-06-09 07:51 pm EST,0.00,mist,64.4,29.98
2014-06-09 08:51 pm EST,0.00,mist,64.4,30
2014-06-09 09:51 pm EST,0.00,mist,64.4,29.99
2014-06-09 10:51 pm EST,0.00,none,64.4,29.99
2014-06-09 11:51 pm EST,0.00,none,66.2,29.97
2014-06-10 12:51 am EST,0.00,mist,66.2,29.96
2014-06-10 01:51 am EST,0.00,mist,64.4,29.96
2014-06-10 02:43 am EST,0.00,mist,66.2,29.96
2014-06-10 02:51 am EST,0.00,mist,64.4,29.95
2014-06-10 03:08 am EST,0.00,mist,64.4,29.95
2014-06-10 03:19 am EST,0.00,mist,64.4,29.96
2014-06-10 03:51 am EST,0.00,mist,64.4,29.95
2014-06-10 03:59 am EST,0.00,mist,64.4,29.96
2014-06-10 04:08 am EST,0.00,mist,64.4,29.95
2014-06-10 04:51 am EST,0.00,mist,64.4,29.96
2014-06-10 05:29 am EST,0.00,mist,66.2,29.97
2014-06-10 05:51 am EST,0.00,mist,66.2,29.98
2014-06-10 06:03 am EST,0.00,mist,66.2,29.98
2014-06-10 06:35 am EST,0.00,mist,66.2,29.98
2014-06-10 06:51 am EST,0.00,mist,68.0,29.98
2014-06-10 07:51 am EST,0.00,haze,69.8,29.98
2014-06-10 08:51 am EST,0.00,haze,71.6,29.97
2014-06-10 09:00 am EST,0.00,haze,71.6,29.97
2014-06-10 09:51 am EST,0.00,none,73.4,29.96
2014-06-10 10:39 am EST,0.00,none,73.4,29.97
2014-06-10 10:51 am EST,0.00,none,73.4,29.97
2014-06-10 11:51 am EST,0.00,none,73.4,29.98
2014-06-10 12:13 pm EST,0.00,haze,71.6,29.98
2014-06-10 12:51 pm EST,0.00,haze,71.6,29.97
2014-06-10 01:30 pm EST,0.00,haze,73.4,29.96
2014-06-10 01:51 pm EST,0.00,haze,75.2,29.96
2014-06-10 02:12 pm EST,0.00,haze,75.2,29.96
2014-06-10 02:24 pm EST,0.00,haze,75.2,29.96
2014-06-10 02:33 pm EST,0.00,haze,75.2,29.97
2014-06-10 02:51 pm EST,0.00,haze,75.2,29.97
2014-06-10 03:06 pm EST,0.00,haze,75.2,29.97
2014-06-10 03:17 pm EST,0.00,haze,77.0,29.97
2014-06-10 03:51 pm EST,0.00,none,75.2,29.96
2014-06-10 04:51 pm EST,0.00,none,75.2,29.97
2014-06-10 05:51 pm EST,0.00,none,73.4,29.97
2014-06-10 06:51 pm EST,0.00,none,73.4,29.98
2014-06-10 07:13 pm EST,0.00,none,73.4,29.98
2014-06-10 07:51 pm EST,0.00,none,73.4,29.98
2014-06-10 08:51 pm EST,0.00,none,71.6,29.99
2014-06-10 09:51 pm EST,0.00,none,71.6,30
2014-06-10 10:05 pm EST,0.00,haze,71.6,30
2014-06-10 10:51 pm EST,0.00,none,69.8,30.01
2014-06-10 11:51 pm EST,0.00,none,71.6,30.03
2014-06-11 12:37 am EST,0.00,none,69.8,30.02
2014-06-11 12:51 am EST,0.00,none,69.8,30.03
2014-06-11 01:24 am EST,0.00,none,66.2,30.03
2014-06-11 01:51 am EST,0.00,none,66.2,30.03
2014-06-11 02:51 am EST,0.00,none,64.4,30.05
2014-06-11 03:31 am EST,0.00,none,64.4,30.05
2014-06-11 03:51 am EST,0.00,none,64.4,30.06
2014-06-11 04:32 am EST,0.00,none,64.4,30.07
2014-06-11 04:51 am EST,0.00,light rain,62.6,30.07
